658.00000000	0.07434532
658.03125000	0.07386828
658.06250000	0.07292594
658.09375000	0.07335217
658.12500000	0.07199169
658.15625000	0.07341995
658.18750000	0.07373607
658.21875000	0.07586247
658.25000000	0.07759691
658.28125000	0.08052425
658.31250000	0.08196536
658.34375000	0.08440546
658.37500000	0.08383262
658.40625000	0.08363030
658.43750000	0.08364278
658.46875000	0.08251523
658.50000000	0.08181978
658.53125000	0.08043096
658.56250000	0.08025034
658.59375000	0.07933070
658.62500000	0.07975781
658.65625000	0.07983084
658.68750000	0.08031984
658.71875000	0.08153644
658.75000000	0.08032671
658.78125000	0.08340412
658.81250000	0.08530743
658.84375000	0.08706529
658.87500000	0.09013198
658.90625000	0.09324013
658.93750000	0.09659790
658.96875000	0.09927469
659.00000000	0.10078067
659.03125000	0.10067813
659.06250000	0.10048356
659.09375000	0.10071020
659.12500000	0.10044945
659.15625000	0.10204174
659.18750000	0.09993090
659.21875000	0.10061521
659.25000000	0.09806932
659.28125000	0.09775837
659.31250000	0.09814865
659.34375000	0.09822401
659.37500000	0.09701375
659.40625000	0.09779228
659.43750000	0.10003488
659.46875000	0.10370819
659.50000000	0.10673603
659.53125000	0.11020722
659.56250000	0.11510393
659.59375000	0.11870045
659.62500000	0.12099595
659.65625000	0.12389008
659.68750000	0.12452230
659.71875000	0.12365200
659.75000000	0.12321118
659.78125000	0.12260756
659.81250000	0.12148038
659.84375000	0.12002321
659.87500000	0.11770197
659.90625000	0.11712847
659.93750000	0.11651883
659.96875000	0.11703410
660.00000000	0.11510056
660.03125000	0.11750862
660.06250000	0.11933451
660.09375000	0.12485220
660.12500000	0.12902744
660.15625000	0.13584655
660.18750000	0.14024424
660.21875000	0.14429260
660.25000000	0.14744758
660.28125000	0.14742021
660.31250000	0.14652509
660.34375000	0.14523195
660.37500000	0.14284043
660.40625000	0.14099004
660.43750000	0.13868228
660.46875000	0.13671075
660.50000000	0.13629359
660.53125000	0.13349262
660.56250000	0.13418980
660.59375000	0.13454584
660.62500000	0.13412474
660.65625000	0.13792341
660.68750000	0.14110678
660.71875000	0.14729652
660.75000000	0.15297181
660.78125000	0.15894658
660.81250000	0.16374340
660.84375000	0.16775499
660.87500000	0.16964839
660.90625000	0.17009197
660.93750000	0.16798756
660.96875000	0.16555345
661.00000000	0.16245025
661.03125000	0.16105365
661.06250000	0.15793830
661.09375000	0.15531327
661.12500000	0.15541592
661.15625000	0.15646771
661.18750000	0.15584244
661.21875000	0.15353672
661.25000000	0.15720391
661.28125000	0.16211423
661.31250000	0.16809225
661.34375000	0.17438822
661.37500000	0.18142786
661.40625000	0.18672443
661.43750000	0.19097676
661.46875000	0.18966095
661.50000000	0.18926537
661.53125000	0.18771800
661.56250000	0.18475004
661.59375000	0.18259436
661.62500000	0.18109020
661.65625000	0.18053101
661.68750000	0.17726007
661.71875000	0.17523462
661.75000000	0.17252076
661.78125000	0.17357501
661.81250000	0.17120607
661.84375000	0.17320834
661.87500000	0.17653205
661.90625000	0.18377893
661.93750000	0.18843827
661.96875000	0.19666471
662.00000000	0.20355432
662.03125000	0.20765283
662.06250000	0.21042532
662.09375000	0.20937025
662.12500000	0.20766264
662.15625000	0.20562829
662.18750000	0.20226138
662.21875000	0.19844688
662.25000000	0.19284023
662.28125000	0.19027570
662.31250000	0.18807548
662.34375000	0.18344831
662.37500000	0.18068452
662.40625000	0.18157831
662.43750000	0.17916545
662.46875000	0.18107815
662.50000000	0.18582880
662.53125000	0.19085379
662.56250000	0.19628048
662.59375000	0.20455586
662.62500000	0.20847073
662.65625000	0.21011115
662.68750000	0.20958902
662.71875000	0.20588629
662.75000000	0.20196560
662.78125000	0.19896206
662.81250000	0.19347930
662.84375000	0.18859382
662.87500000	0.18315784
662.90625000	0.18100788
662.93750000	0.17616559
662.96875000	0.17553571
663.00000000	0.17132342
663.03125000	0.16700868
663.06250000	0.16769013
663.09375000	0.16951276
663.12500000	0.17300448
663.15625000	0.17541529
663.18750000	0.18011021
663.21875000	0.18526082
663.25000000	0.18938967
663.28125000	0.19052777
663.31250000	0.18748922
663.34375000	0.18409126
663.37500000	0.18140029
663.40625000	0.17840556
663.43750000	0.17327963
663.46875000	0.17026182
663.50000000	0.16413866
663.53125000	0.16056248
663.56250000	0.15819302
663.59375000	0.15497377
663.62500000	0.15329272
663.65625000	0.14774429
663.68750000	0.14878852
663.71875000	0.14904121
663.75000000	0.15236165
663.78125000	0.15704979
663.81250000	0.16038670
663.84375000	0.16467212
663.87500000	0.16670176
663.90625000	0.16804803
663.93750000	0.16608609
663.96875000	0.16278934
664.00000000	0.15888612
664.03125000	0.15661132
664.06250000	0.15173075
664.09375000	0.14684110
664.12500000	0.14399273
664.15625000	0.13854388
664.18750000	0.13462245
664.21875000	0.13230611
664.25000000	0.13160770
664.28125000	0.12789904
664.31250000	0.12982288
664.34375000	0.13117730
664.37500000	0.13488269
664.40625000	0.13785467
664.43750000	0.14136794
664.46875000	0.14504841
664.50000000	0.14667758
664.53125000	0.14539710
664.56250000	0.14355334
664.59375000	0.14007419
664.62500000	0.13644315
664.65625000	0.13142437
664.68750000	0.12710177
664.71875000	0.12430046
664.75000000	0.12169048
664.78125000	0.11733510
664.81250000	0.11544905
664.84375000	0.11433300
664.87500000	0.11271956
664.90625000	0.11022438
664.93750000	0.11201769
664.96875000	0.11172823
