199.84000000	0.01770440
199.87125000	0.01787146
199.90250000	0.01712907
199.93375000	0.01728437
199.96500000	0.01734932
199.99625000	0.01736494
200.02750000	0.01736776
200.05875000	0.01723955
200.09000000	0.01759725
200.12125000	0.01757444
200.15250000	0.01769020
200.18375000	0.01741019
200.21500000	0.01726429
200.24625000	0.01736848
200.27750000	0.01728413
200.30875000	0.01721450
200.34000000	0.01725089
200.37125000	0.01758938
200.40250000	0.01723516
200.43375000	0.01729211
200.46500000	0.01778255
200.49625000	0.01764757
200.52750000	0.01749263
200.55875000	0.01736529
200.59000000	0.01754897
200.62125000	0.01769208
200.65250000	0.01736845
200.68375000	0.01735151
200.71500000	0.01748563
200.74625000	0.01698747
200.77750000	0.01726101
200.80875000	0.01753212
200.84000000	0.01761910
200.87125000	0.01767146
200.90250000	0.01724660
200.93375000	0.01760251
200.96500000	0.01774919
200.99625000	0.01777260
201.02750000	0.01766204
201.05875000	0.01754116
201.09000000	0.01781473
201.12125000	0.01733000
201.15250000	0.01739107
201.18375000	0.01748492
201.21500000	0.01753812
201.24625000	0.01712623
201.27750000	0.01734210
201.30875000	0.01721113
201.34000000	0.01752595
201.37125000	0.01768155
201.40250000	0.01710179
201.43375000	0.01728400
201.46500000	0.01740703
201.49625000	0.01762807
201.52750000	0.01758339
201.55875000	0.01752934
201.59000000	0.01732006
201.62125000	0.01742803
201.65250000	0.01753820
201.68375000	0.01746384
201.71500000	0.01732051
201.74625000	0.01699168
201.77750000	0.01756678
201.80875000	0.01768506
201.84000000	0.01776501
201.87125000	0.01740731
201.90250000	0.01690686
201.93375000	0.01762031
201.96500000	0.01725371
201.99625000	0.01746743
202.02750000	0.01705189
202.05875000	0.01730066
202.09000000	0.01722684
202.12125000	0.01766825
202.15250000	0.01736361
202.18375000	0.01699876
202.21500000	0.01736631
202.24625000	0.01793396
202.27750000	0.01753189
202.30875000	0.01712029
202.34000000	0.01754838
202.37125000	0.01809592
202.40250000	0.01773350
202.43375000	0.01770208
202.46500000	0.01766218
202.49625000	0.01764188
202.52750000	0.01778915
202.55875000	0.01774711
202.59000000	0.01750847
202.62125000	0.01790546
202.65250000	0.01755963
202.68375000	0.01742251
202.71500000	0.01772276
202.74625000	0.01729058
202.77750000	0.01721497
202.80875000	0.01766779
202.84000000	0.01754187
202.87125000	0.01746206
202.90250000	0.01752179
202.93375000	0.01768726
202.96500000	0.01753069
202.99625000	0.01754444
203.02750000	0.01747074
203.05875000	0.01776421
203.09000000	0.01746635
203.12125000	0.01747724
203.15250000	0.01727019
203.18375000	0.01767867
203.21500000	0.01746870
203.24625000	0.01723130
203.27750000	0.01786577
203.30875000	0.01736480
203.34000000	0.01751667
203.37125000	0.01728368
203.40250000	0.01707991
203.43375000	0.01766521
203.46500000	0.01775362
203.49625000	0.01745943
203.52750000	0.01683094
203.55875000	0.01741795
203.59000000	0.01775132
203.62125000	0.01737520
203.65250000	0.01744262
203.68375000	0.01719158
203.71500000	0.01743607
203.74625000	0.01755008
203.77750000	0.01769520
203.80875000	0.01737554
203.84000000	0.01800100
203.87125000	0.01727475
203.90250000	0.01767214
203.93375000	0.01776666
203.96500000	0.01762221
203.99625000	0.01748915
204.02750000	0.01725914
204.05875000	0.01718955
204.09000000	0.01739461
204.12125000	0.01723781
204.15250000	0.01778182
204.18375000	0.01742646
204.21500000	0.01744113
204.24625000	0.01740987
204.27750000	0.01758243
204.30875000	0.01748022
204.34000000	0.01770024
204.37125000	0.01767998
204.40250000	0.01760231
204.43375000	0.01775193
204.46500000	0.01738758
204.49625000	0.01760707
204.52750000	0.01741907
204.55875000	0.01769571
